Data;Último;Abertura;Máxima;Mínima;Var%
2019-06-06;38,799;38,812;38,879;38,563;-0,03%
2019-06-05;38,811;38,568;39,036;38,357;0,68%
2019-06-04;38,548;38,857;38,899;38,486;-0,80%
2019-06-03;38,859;39,233;39,349;38,823;-0,94%
2019-05-31;39,228;39,802;39,988;39,090;-1,48%
2019-05-30;39,818;39,743;39,931;39,542;0,18%
2019-05-29;39,747;40,247;40,408;39,677;-1,24%
2019-05-28;40,247;40,432;40,539;40,101;-0,44%
2019-05-27;40,423;40,134;40,440;40,042;0,49%
2019-05-24;40,225;40,425;40,485;40,092;-0,44%
2019-05-23;40,401;40,405;40,717;40,255;-0,00%
2019-05-22;40,403;40,383;40,531;40,062;0,03%
2019-05-21;40,390;40,966;41,136;40,329;-1,41%
2019-05-20;40,968;41,014;41,217;40,774;-0,08%
2019-05-17;40,999;40,480;41,129;40,472;1,31%
2019-05-16;40,470;40,014;40,542;39,932;1,13%
2019-05-15;40,017;39,765;40,218;39,735;0,67%
2019-05-14;39,751;39,926;39,952;39,661;-0,47%
2019-05-13;39,939;39,770;40,058;39,733;0,93%
2019-05-10;39,572;39,470;39,736;39,363;0,27%
2019-05-09;39,466;39,283;39,818;39,283;0,46%
2019-05-08;39,285;39,708;39,781;39,250;-1,07%
2019-05-07;39,710;39,710;40,006;39,640;0,04%
2019-05-06;39,695;39,386;39,753;39,386;0,79%
2019-05-03;39,382;39,669;39,684;39,304;-0,70%
2019-05-02;39,661;39,198;39,722;39,182;1,17%
2019-05-01;39,202;39,201;39,220;39,182;-0,03%
2019-04-30;39,215;39,453;39,573;39,127;-0,61%
2019-04-29;39,456;39,304;39,466;39,214;0,42%
2019-04-26;39,292;39,505;39,757;39,195;-0,63%
2019-04-25;39,542;39,918;40,071;39,467;-0,96%
2019-04-24;39,927;39,204;39,942;39,185;1,83%
2019-04-23;39,211;39,370;39,648;39,131;-0,39%
2019-04-22;39,365;39,268;39,394;39,127;0,23%
2019-04-19;39,275;39,275;39,275;39,275;0,01%
2019-04-18;39,273;39,409;39,523;39,047;-0,28%
2019-04-17;39,382;39,052;39,477;38,859;0,88%
2019-04-16;39,040;38,730;39,085;38,687;0,82%
2019-04-15;38,723;38,811;38,908;38,588;-0,25%
2019-04-12;38,819;38,584;39,080;38,574;0,61%
2019-04-11;38,582;38,264;38,636;38,264;0,87%
2019-04-10;38,251;38,511;38,542;38,144;-0,67%
2019-04-09;38,510;38,501;38,650;38,461;0,04%
2019-04-08;38,495;38,720;38,773;38,415;-0,62%
2019-04-05;38,735;38,589;38,766;38,415;0,38%
2019-04-04;38,590;38,708;38,876;38,472;-0,28%
2019-04-03;38,700;38,538;38,823;38,326;0,42%
2019-04-02;38,537;38,524;38,800;38,483;0,05%
2019-04-01;38,518;38,897;38,932;38,492;-1,86%
2019-03-29;39,247;39,016;39,347;38,679;0,61%
2019-03-28;39,010;39,927;40,159;38,982;-2,32%
2019-03-27;39,935;38,739;40,018;38,724;3,00%
2019-03-26;38,773;38,529;38,794;38,334;0,59%
2019-03-25;38,544;39,047;39,374;38,438;-1,35%
2019-03-22;39,071;37,928;39,169;37,928;3,01%
2019-03-21;37,930;37,761;38,382;37,639;0,44%
2019-03-20;37,763;37,921;37,994;37,386;-0,34%
2019-03-19;37,892;37,912;38,002;37,646;-0,06%
2019-03-18;37,915;38,161;38,277;37,832;-0,60%
2019-03-15;38,144;38,453;38,726;38,082;-0,78%
2019-03-14;38,442;38,156;38,556;38,143;0,77%
2019-03-13;38,147;38,113;38,352;37,995;0,09%
2019-03-12;38,114;38,399;38,445;38,009;-0,75%
2019-03-11;38,403;38,678;38,685;38,342;-0,69%
2019-03-08;38,669;38,708;39,032;38,493;-0,09%
2019-03-07;38,704;38,404;39,028;38,159;0,79%
2019-03-06;38,400;37,763;38,450;37,747;1,71%
2019-03-05;37,755;37,755;37,755;37,755;0,00%
2019-03-04;37,755;37,742;37,755;37,742;0,01%
2019-03-01;37,752;37,511;37,956;37,455;0,63%
2019-02-28;37,514;37,258;37,592;37,171;0,61%
2019-02-27;37,287;37,444;37,478;37,217;-0,54%
2019-02-26;37,489;37,519;37,666;37,378;-0,09%
2019-02-25;37,522;37,469;37,523;37,194;0,10%
2019-02-22;37,485;37,683;37,683;37,262;-0,56%
2019-02-21;37,695;37,256;37,721;37,149;1,12%
2019-02-20;37,277;37,243;37,372;36,900;0,13%
2019-02-19;37,230;37,334;37,448;37,028;-0,33%
2019-02-18;37,353;37,012;37,422;37,012;0,93%
2019-02-15;37,008;37,203;37,264;36,983;-0,60%
2019-02-14;37,233;37,514;37,952;37,137;-0,83%
2019-02-13;37,544;37,104;37,619;37,104;1,20%
2019-02-12;37,098;37,437;37,470;37,021;-1,27%
2019-02-11;37,577;37,312;37,747;37,274;0,76%
2019-02-08;37,292;37,195;37,477;37,026;0,34%
2019-02-07;37,167;36,996;37,375;36,990;0,50%
2019-02-06;36,983;36,696;37,161;36,672;0,77%
2019-02-05;36,699;36,636;36,846;36,609;0,03%
2019-02-04;36,687;36,597;36,877;36,592;0,25%
2019-02-01;36,597;36,455;36,822;36,376;0,43%
2019-01-31;36,440;36,865;36,865;36,358;-1,11%
2019-01-30;36,850;37,205;37,321;36,741;-0,95%
2019-01-29;37,202;37,617;37,648;37,150;-1,11%
2019-01-28;37,619;37,780;37,878;37,500;-0,23%
2019-01-25;37,707;37,713;37,713;37,707;-0,07%
2019-01-24;37,733;37,746;37,955;37,381;0,19%
2019-01-23;37,663;37,943;38,134;37,561;-1,28%
2019-01-22;38,152;37,545;38,173;37,457;1,60%
2019-01-21;37,550;37,609;37,811;37,541;0,09%
2019-01-18;37,517;37,480;37,743;37,285;0,03%
2019-01-17;37,504;37,329;37,744;37,262;0,37%
2019-01-16;37,366;37,151;37,381;37,084;0,52%
2019-01-15;37,172;37,025;37,326;36,947;0,49%
2019-01-14;36,990;37,120;37,358;36,845;-0,33%
2019-01-11;37,113;36,943;37,300;36,913;0,02%
2019-01-10;37,105;36,807;37,249;36,746;0,81%
2019-01-09;36,807;37,138;37,155;36,743;-0,88%
2019-01-08;37,133;37,373;37,412;37,034;-0,60%
2019-01-07;37,356;37,139;37,384;36,898;0,54%
2019-01-04;37,155;37,593;37,850;37,088;-1,09%
2019-01-03;37,565;37,960;38,074;37,376;-0,88%
2019-01-02;37,900;38,786;38,971;37,828;-2,35%
2019-01-01;38,812;38,812;38,812;38,812;0,00%
2018-12-31;38,812;38,812;38,812;38,812;0,00%
2018-12-28;38,812;38,769;38,956;38,297;0,20%
2018-12-27;38,735;39,202;39,456;38,685;-1,24%
2018-12-26;39,220;39,040;39,405;38,918;0,46%
2018-12-25;39,040;39,040;39,040;39,040;0,00%
2018-12-24;39,040;39,040;39,040;39,040;0,00%
2018-12-21;39,040;38,408;39,071;38,393;1,61%
2018-12-20;38,422;38,971;38,971;38,327;-1,42%
2018-12-19;38,977;39,015;39,138;38,634;-0,38%
2018-12-18;39,124;38,970;39,173;38,836;0,33%
2018-12-17;38,995;39,173;39,285;38,772;-0,45%
2018-12-14;39,171;39,113;39,210;38,877;0,67%
2018-12-13;38,911;38,551;38,974;38,507;0,92%
2018-12-12;38,555;38,936;38,997;38,362;-1,24%
2018-12-11;39,040;39,202;39,226;38,876;-0,36%
2018-12-10;39,181;39,076;39,455;38,913;0,27%
2018-12-07;39,075;38,817;39,239;38,571;0,73%
2018-12-06;38,793;38,910;39,445;38,733;0,28%
2018-12-05;38,686;38,517;38,832;38,341;0,42%
2018-12-04;38,525;38,290;38,675;38,177;0,27%
2018-12-03;38,423;38,677;38,677;38,161;-0,64%
2018-11-30;38,669;38,496;38,888;38,380;0,37%
2018-11-29;38,528;38,517;38,751;38,331;0,05%
2018-11-28;38,510;38,789;38,879;38,318;-0,62%
2018-11-27;38,752;39,228;39,241;38,619;-1,67%
2018-11-26;39,410;38,184;39,452;38,171;2,95%
2018-11-23;38,282;38,036;38,305;37,949;0,62%
2018-11-22;38,045;37,904;38,269;37,902;0,18%
2018-11-21;37,976;37,560;38,034;37,560;1,08%
2018-11-20;37,572;37,563;37,572;37,563;0,01%
2018-11-19;37,570;37,473;37,736;37,427;0,36%
2018-11-16;37,435;37,723;37,827;37,296;-1,08%
2018-11-15;37,843;37,843;37,843;37,843;0,01%
2018-11-14;37,841;38,032;38,194;37,661;-0,50%
2018-11-13;38,032;37,561;38,313;37,529;0,95%
2018-11-12;37,675;37,487;37,696;37,361;0,91%
2018-11-09;37,335;37,610;37,750;37,252;-0,72%
2018-11-08;37,605;37,297;37,642;37,158;0,77%
2018-11-07;37,318;37,618;37,874;37,220;-0,79%
2018-11-06;37,615;37,270;37,701;37,237;0,95%
2018-11-05;37,262;36,968;37,326;36,910;0,80%
2018-11-02;36,967;37,039;37,039;36,963;-0,12%
2018-11-01;37,012;37,232;37,241;36,799;-0,56%
2018-10-31;37,220;36,969;37,445;36,854;0,67%
2018-10-30;36,974;37,175;37,359;36,768;-0,57%
2018-10-29;37,187;36,437;37,226;35,819;2,08%
2018-10-26;36,429;37,059;37,302;36,395;-1,70%
2018-10-25;37,058;37,360;37,360;36,818;-0,78%
2018-10-24;37,350;36,950;37,475;36,827;1,10%
2018-10-23;36,943;36,883;37,237;36,856;0,23%
2018-10-22;36,860;36,954;37,214;36,698;-0,78%
2018-10-19;37,149;37,220;37,273;36,875;-0,18%
2018-10-18;37,217;36,875;37,313;36,726;0,93%
2018-10-17;36,875;37,242;37,460;36,640;-1,01%
2018-10-16;37,252;37,355;37,363;36,913;-0,28%
2018-10-15;37,358;37,561;37,645;37,126;-1,25%
2018-10-12;37,830;37,838;37,838;37,824;0,05%
2018-10-11;37,812;37,565;37,858;37,159;0,68%
2018-10-10;37,555;37,163;37,687;37,109;1,08%
2018-10-09;37,155;37,818;37,911;37,005;-1,68%
2018-10-08;37,790;37,275;37,825;37,093;-1,62%
2018-10-05;38,413;38,742;38,950;38,376;-0,86%
2018-10-04;38,745;39,017;39,355;38,732;-0,69%
2018-10-03;39,015;39,415;39,415;38,220;-1,01%
2018-10-02;39,414;40,186;40,188;39,058;-1,91%
2018-10-01;40,181;40,500;40,633;40,037;-0,77%
2018-09-28;40,491;40,147;40,580;39,898;0,92%
2018-09-27;40,123;40,343;40,553;39,665;-0,49%
2018-09-26;40,322;40,792;40,945;40,095;-1,06%
2018-09-25;40,756;40,893;41,418;40,681;-0,42%
2018-09-24;40,928;40,656;40,975;40,362;1,02%
2018-09-21;40,516;40,770;40,958;40,278;-0,63%
2018-09-20;40,771;41,273;41,311;40,671;-1,32%
2018-09-19;41,315;41,631;41,763;40,976;-0,69%
2018-09-18;41,604;41,342;41,651;41,174;0,68%
2018-09-17;41,324;41,744;42,041;41,159;-1,00%
2018-09-14;41,742;42,064;42,106;41,580;-0,80%
2018-09-13;42,077;41,616;42,101;41,244;1,20%
2018-09-12;41,579;41,528;41,677;41,106;0,11%
2018-09-11;41,535;40,864;41,798;40,864;1,63%
2018-09-10;40,867;40,679;41,280;40,524;0,67%
2018-09-07;40,596;40,596;40,596;40,596;0,02%
2018-09-06;40,589;41,448;41,659;40,357;-2,11%
2018-09-05;41,466;41,570;41,863;41,119;-0,33%
2018-09-04;41,602;41,566;41,907;41,374;0,03%
2018-09-03;41,590;40,926;41,606;40,916;2,55%
2018-08-31;40,556;41,486;41,776;40,532;-2,26%
2018-08-30;41,495;41,057;42,150;41,029;1,02%
2018-08-29;41,074;41,389;41,647;41,016;-0,65%
2018-08-28;41,342;40,798;41,476;40,617;1,39%
2018-08-27;40,775;41,055;41,144;40,470;-0,60%
2018-08-24;41,020;41,146;41,326;40,720;-0,33%
2018-08-23;41,155;40,418;41,284;40,408;1,81%
2018-08-22;40,425;40,507;40,915;40,312;-0,13%
2018-08-21;40,478;39,696;40,533;39,557;1,96%
2018-08-20;39,700;39,139;39,715;39,139;1,49%
2018-08-17;39,116;39,078;39,536;39,036;0,12%
2018-08-16;39,071;39,055;39,298;38,673;0,04%
2018-08-15;39,055;38,665;39,275;38,660;0,99%
2018-08-14;38,673;38,849;39,038;38,590;-0,43%
2018-08-13;38,840;38,585;39,292;38,585;0,63%
2018-08-10;38,597;38,019;38,746;38,008;1,53%
2018-08-09;38,015;37,718;38,217;37,718;0,78%
2018-08-08;37,721;37,525;37,734;37,355;0,55%
2018-08-07;37,515;37,370;37,723;37,033;0,41%
2018-08-06;37,363;37,047;37,371;36,902;0,76%
2018-08-03;37,080;37,519;37,539;37,000;-1,13%
2018-08-02;37,503;37,520;37,822;37,491;0,01%
2018-08-01;37,499;37,565;37,703;37,310;-0,17%
2018-07-31;37,564;37,301;37,645;37,221;0,69%
2018-07-30;37,307;37,139;37,323;36,956;0,52%
2018-07-27;37,114;37,464;37,477;37,065;-0,93%
2018-07-26;37,462;36,886;37,483;36,886;1,56%
2018-07-25;36,886;37,483;37,485;36,886;-1,59%
2018-07-24;37,481;37,833;37,872;37,321;-0,91%
2018-07-23;37,827;37,661;38,029;37,661;0,39%
2018-07-20;37,681;38,319;38,319;37,584;-1,60%
2018-07-19;38,295;38,495;38,923;38,225;-0,57%
2018-07-18;38,513;38,373;38,647;38,190;0,33%
2018-07-17;38,388;38,633;38,801;38,387;-0,56%
2018-07-16;38,605;38,515;38,742;38,337;0,23%
2018-07-13;38,518;38,821;39,005;38,441;-0,78%
2018-07-12;38,822;38,745;39,031;38,373;0,13%
2018-07-11;38,773;38,169;38,859;38,135;1,63%
2018-07-10;38,152;38,837;38,872;37,937;-1,48%
2018-07-09;38,727;38,653;38,727;38,649;0,26%
2018-07-06;38,628;39,322;39,530;38,594;-1,78%
2018-07-05;39,327;39,133;39,417;38,856;0,48%
2018-07-04;39,138;38,941;39,195;38,855;0,42%
2018-07-03;38,975;39,126;39,151;38,731;-0,40%
2018-07-02;39,130;38,791;39,207;38,761;0,93%
2018-06-29;38,771;38,582;38,801;38,283;0,38%
2018-06-28;38,624;38,610;38,780;38,350;-0,01%
2018-06-27;38,628;37,990;38,773;37,904;1,61%
2018-06-26;38,016;37,740;38,033;37,612;0,66%
2018-06-25;37,767;37,887;37,887;37,618;-0,25%
2018-06-22;37,860;37,687;37,896;37,353;0,45%
2018-06-21;37,691;37,697;38,048;37,535;-0,06%
2018-06-20;37,714;37,447;37,869;37,058;0,65%
2018-06-19;37,471;37,471;37,864;37,178;0,00%
2018-06-18;37,470;37,310;37,661;37,282;0,46%
2018-06-15;37,297;38,060;38,060;37,148;-2,00%
2018-06-14;38,060;37,209;38,162;36,863;2,31%
2018-06-13;37,201;37,180;37,386;36,845;0,04%
2018-06-12;37,185;37,075;37,300;36,685;0,24%
2018-06-11;37,097;37,101;37,306;36,714;0,01%
2018-06-08;37,094;39,032;39,068;36,928;-5,08%
2018-06-07;39,078;38,490;39,684;38,467;1,53%
2018-06-06;38,488;38,086;38,555;38,049;1,10%
2018-06-05;38,068;37,453;38,177;37,453;1,60%
2018-06-04;37,468;37,663;37,671;37,260;-0,44%
2018-06-01;37,633;37,250;37,706;37,208;1,07%
2018-05-31;37,235;37,251;37,272;37,235;-0,02%
2018-05-30;37,241;37,249;37,678;36,794;-0,03%
2018-05-29;37,254;37,346;37,702;37,116;-0,26%
2018-05-28;37,352;36,522;37,465;36,520;2,27%
2018-05-25;36,524;36,463;36,791;36,425;0,08%
2018-05-24;36,495;36,274;36,563;36,273;0,57%
2018-05-23;36,288;36,452;36,799;36,166;-0,44%
2018-05-22;36,448;36,772;36,789;36,265;-0,88%
2018-05-21;36,772;37,370;37,382;36,710;-1,60%
2018-05-18;37,370;36,975;37,772;36,947;1,09%
2018-05-17;36,966;36,748;37,135;36,443;0,56%
2018-05-16;36,761;36,536;36,955;36,528;0,60%
2018-05-15;36,540;36,240;36,942;36,218;0,85%
2018-05-14;36,231;35,992;36,412;35,729;0,64%
2018-05-11;35,999;35,495;36,130;35,434;1,40%
2018-05-10;35,502;35,937;35,950;35,424;-1,17%
2018-05-09;35,924;35,638;36,101;35,592;0,81%
2018-05-08;35,636;35,514;35,941;35,510;0,29%
2018-05-07;35,534;35,316;35,598;35,316;0,65%
2018-05-04;35,304;35,274;35,493;35,141;0,06%
2018-05-03;35,282;35,507;35,673;35,199;-0,66%
2018-05-02;35,518;35,078;35,547;35,078;1,26%
2018-05-01;35,076;35,075;35,078;35,074;0,01%
2018-04-30;35,072;34,568;35,094;34,568;1,46%
2018-04-27;34,568;34,764;34,816;34,533;-0,54%
2018-04-26;34,755;34,851;35,088;34,745;-0,27%
2018-04-25;34,850;34,742;35,160;34,706;0,39%
2018-04-24;34,714;34,520;34,813;34,353;0,54%
2018-04-23;34,527;34,142;34,538;34,142;1,16%
2018-04-20;34,130;33,847;34,182;33,841;0,72%
2018-04-19;33,885;33,811;34,106;33,802;0,24%
2018-04-18;33,804;34,080;34,097;33,730;-0,81%
2018-04-17;34,079;34,215;34,218;33,887;-0,34%
2018-04-16;34,194;34,251;34,362;34,058;-0,08%
2018-04-13;34,223;34,123;34,307;33,963;0,27%
2018-04-12;34,132;33,753;34,203;33,651;1,14%
2018-04-11;33,746;34,066;34,246;33,727;-1,00%
2018-04-10;34,088;34,216;34,357;34,001;-0,33%
2018-04-09;34,200;33,697;34,246;33,640;1,49%
2018-04-06;33,697;33,453;33,807;33,425;0,74%
2018-04-05;33,449;33,310;33,500;32,961;0,46%
2018-04-04;33,297;33,411;33,685;33,269;-0,35%
2018-04-03;33,413;33,095;33,443;33,026;0,91%
2018-04-02;33,111;33,056;33,251;32,973;0,18%
2018-03-30;33,051;33,044;33,051;33,040;-0,03%
2018-03-29;33,060;33,211;33,295;32,926;-0,44%
2018-03-28;33,205;33,288;33,469;33,195;-0,25%
2018-03-27;33,288;33,120;33,371;33,098;0,51%
2018-03-26;33,119;33,139;33,146;32,923;-0,01%
2018-03-23;33,123;33,157;33,191;32,936;-0,11%
2018-03-22;33,159;32,727;33,176;32,719;1,33%
2018-03-21;32,725;33,127;33,132;32,635;-1,18%
2018-03-20;33,117;32,858;33,119;32,789;0,78%
2018-03-19;32,862;32,790;32,969;32,790;0,16%
2018-03-16;32,811;32,862;32,997;32,719;-0,16%
2018-03-15;32,862;32,626;32,980;32,614;0,78%
2018-03-14;32,607;32,614;32,679;32,466;0,00%
2018-03-13;32,607;32,622;32,659;32,371;-0,05%
2018-03-12;32,622;32,561;32,684;32,500;0,21%
2018-03-09;32,553;32,669;32,708;32,390;-0,36%
2018-03-08;32,669;32,448;32,703;32,390;0,66%
2018-03-07;32,454;32,117;32,486;32,099;1,05%
2018-03-06;32,117;32,430;32,439;32,055;-0,97%
2018-03-05;32,430;32,528;32,640;32,415;-0,30%
2018-03-02;32,528;32,516;32,672;32,480;0,04%
2018-03-01;32,515;32,462;32,715;32,383;0,16%
2018-02-28;32,462;32,516;32,540;32,349;-0,17%
2018-02-27;32,516;32,243;32,555;32,217;0,80%
2018-02-26;32,258;32,379;32,426;32,224;-0,37%
2018-02-23;32,379;32,502;32,510;32,322;-0,38%
2018-02-22;32,502;32,687;32,738;32,420;-0,58%
2018-02-21;32,692;32,572;32,729;32,423;0,41%
2018-02-20;32,557;32,340;32,614;32,340;0,65%
2018-02-19;32,347;32,307;32,383;32,222;0,11%
2018-02-16;32,312;32,323;32,477;32,021;0,10%
2018-02-15;32,279;32,198;32,412;31,981;0,33%
2018-02-14;32,174;32,927;32,971;32,159;-2,38%
2018-02-13;32,957;32,957;32,957;32,957;0,01%
2018-02-12;32,954;32,954;32,954;32,954;0,04%
2018-02-09;32,942;32,860;33,188;32,673;0,26%
2018-02-08;32,858;32,714;33,030;32,558;0,44%
2018-02-07;32,714;32,480;32,836;32,371;1,13%
2018-02-06;32,348;32,628;32,782;32,322;-0,85%
2018-02-05;32,625;32,181;32,657;32,130;1,38%
2018-02-02;32,181;31,671;32,234;31,671;1,62%
2018-02-01;31,669;31,854;31,964;31,613;-0,60%
2018-01-31;31,859;31,839;31,951;31,454;0,15%
2018-01-30;31,812;31,550;31,949;31,477;0,83%
2018-01-29;31,550;31,530;31,718;31,530;0,13%
2018-01-26;31,510;31,481;31,560;31,195;0,08%
2018-01-25;31,485;31,464;31,485;31,464;0,06%
2018-01-24;31,465;32,375;32,400;31,345;-2,80%
2018-01-23;32,370;32,036;32,441;32,012;1,09%
2018-01-22;32,021;31,961;32,113;31,816;0,18%
2018-01-19;31,962;32,082;32,149;31,936;-0,32%
2018-01-18;32,065;32,240;32,245;32,011;-0,54%
2018-01-17;32,238;32,264;32,386;32,113;-0,02%
2018-01-16;32,243;32,168;32,377;32,114;0,25%
2018-01-15;32,163;32,054;32,206;31,912;0,31%
2018-01-12;32,064;32,161;32,305;31,989;-0,28%
2018-01-11;32,155;32,283;32,401;32,117;-0,40%
2018-01-10;32,283;32,519;32,557;32,252;-0,62%
2018-01-09;32,483;32,413;32,553;32,291;0,23%
2018-01-08;32,407;32,289;32,445;32,227;0,36%
2018-01-05;32,291;32,348;32,493;32,263;-0,17%
2018-01-04;32,347;32,374;32,428;32,214;-0,07%
2018-01-03;32,370;32,590;32,680;32,311;-0,68%
2018-01-02;32,591;33,136;33,136;32,570;-1,61%
2018-01-01;33,125;33,125;33,125;33,125;0,00%
2017-12-29;33,125;33,125;33,125;33,125;0,00%
2017-12-28;33,125;33,153;33,176;32,946;-0,08%
2017-12-27;33,150;33,106;33,220;32,916;0,12%
2017-12-26;33,111;33,376;33,376;33,062;-0,78%
2017-12-25;33,370;33,370;33,370;33,370;0,00%
2017-12-22;33,370;33,091;33,401;33,034;0,86%
2017-12-21;33,084;32,978;33,170;32,901;0,32%
2017-12-20;32,979;32,911;33,008;32,807;0,24%
2017-12-19;32,900;32,923;33,079;32,811;-0,07%
2017-12-18;32,923;32,947;33,009;32,780;-0,07%
2017-12-15;32,947;33,336;33,374;32,942;-1,41%
2017-12-14;33,419;33,234;33,476;33,100;0,96%
2017-12-13;33,100;33,070;33,321;32,877;0,11%
2017-12-12;33,065;33,055;33,334;32,963;0,05%
2017-12-11;33,048;32,912;33,060;32,726;0,39%
2017-12-08;32,919;32,768;33,105;32,648;0,04%
2017-12-07;32,907;32,477;33,182;32,468;1,70%
2017-12-06;32,357;32,415;32,493;32,241;-0,19%
2017-12-05;32,418;32,448;32,470;32,197;-0,07%
2017-12-04;32,442;32,581;32,623;32,418;-0,43%
2017-12-01;32,581;32,727;32,851;32,479;-0,45%
2017-11-30;32,727;32,465;32,883;32,350;0,82%
2017-11-29;32,461;32,132;32,473;32,002;1,03%
2017-11-28;32,131;32,325;32,325;32,019;-0,46%
2017-11-27;32,278;32,330;32,331;32,130;-0,16%
2017-11-24;32,330;32,218;32,360;32,212;0,34%
2017-11-23;32,219;32,241;32,428;32,183;-0,07%
2017-11-22;32,243;32,570;32,646;32,213;-1,06%
2017-11-21;32,588;32,593;32,657;32,390;0,05%
2017-11-20;32,573;32,574;32,574;32,573;-0,00%
2017-11-17;32,574;32,726;32,884;32,546;-0,51%
2017-11-16;32,740;33,130;33,132;32,677;-1,19%
2017-11-15;33,133;33,133;33,133;33,133;0,01%
2017-11-14;33,131;32,805;33,178;32,662;1,03%
2017-11-13;32,794;32,821;33,005;32,760;0,05%
2017-11-10;32,779;32,529;32,841;32,501;0,79%
2017-11-09;32,521;32,546;32,665;32,359;-0,08%
2017-11-08;32,548;32,723;32,723;32,401;-0,51%
2017-11-07;32,714;32,495;32,884;32,495;0,67%
2017-11-06;32,495;33,144;33,144;32,476;-1,96%
2017-11-03;33,144;32,664;33,350;32,482;1,42%
2017-11-02;32,680;32,683;32,683;32,680;0,01%
2017-11-01;32,676;32,728;32,927;32,565;-0,16%
2017-10-31;32,728;32,890;33,018;32,645;-0,50%
2017-10-30;32,891;32,367;32,892;32,344;1,63%
2017-10-27;32,363;32,901;33,030;32,342;-1,65%
2017-10-26;32,905;32,332;32,977;32,287;1,77%
2017-10-25;32,332;32,442;32,599;32,283;-0,32%
2017-10-24;32,435;32,389;32,671;32,240;0,18%
2017-10-23;32,378;31,929;32,387;31,893;1,42%
2017-10-20;31,925;31,665;31,980;31,665;0,80%
2017-10-19;31,671;31,722;31,793;31,625;-0,13%
2017-10-18;31,711;31,582;31,817;31,556;0,41%
2017-10-17;31,580;31,712;31,838;31,580;-0,42%
2017-10-16;31,712;31,454;31,740;31,441;0,83%
2017-10-13;31,452;31,730;31,803;31,438;-0,80%
2017-10-12;31,705;31,721;31,727;31,705;-0,06%
2017-10-11;31,724;31,794;31,799;31,599;-0,22%
2017-10-10;31,795;31,890;31,890;31,618;-0,29%
2017-10-09;31,888;31,563;31,900;31,558;1,04%
2017-10-06;31,561;31,546;31,784;31,496;0,05%
2017-10-05;31,544;31,319;31,566;31,243;0,61%
2017-10-04;31,352;31,456;31,456;31,220;-0,24%
2017-10-03;31,427;31,545;31,656;31,410;-0,37%
2017-10-02;31,544;31,645;31,791;31,513;-0,24%
2017-09-29;31,619;31,827;31,906;31,562;-0,65%
2017-09-28;31,825;31,934;32,004;31,772;-0,34%
2017-09-27;31,932;31,669;31,986;31,665;0,84%
2017-09-26;31,666;31,592;31,752;31,522;0,21%
2017-09-25;31,600;31,326;31,619;31,260;1,12%
2017-09-22;31,250;31,376;31,397;31,223;-0,40%
2017-09-21;31,377;31,332;31,473;31,256;0,17%
2017-09-20;31,325;31,354;31,394;31,136;-0,08%
2017-09-19;31,350;31,363;31,402;31,245;-0,06%
2017-09-18;31,368;31,108;31,388;31,079;0,91%
2017-09-15;31,085;31,196;31,323;31,085;-0,34%
2017-09-14;31,190;31,360;31,510;31,127;-0,52%
2017-09-13;31,353;31,248;31,445;31,222;0,33%
2017-09-12;31,251;31,032;31,387;31,029;0,72%
2017-09-11;31,029;30,903;31,082;30,790;0,52%
2017-09-08;30,868;30,853;30,995;30,819;-0,40%
2017-09-07;30,993;31,002;31,002;30,993;-0,04%
2017-09-06;31,004;31,168;31,210;30,987;-0,55%
2017-09-05;31,174;31,416;31,427;31,122;-0,77%
2017-09-04;31,417;31,404;31,450;31,327;0,00%
2017-09-01;31,416;31,477;31,488;31,223;-0,20%
2017-08-31;31,479;31,597;31,701;31,372;-0,39%
2017-08-30;31,603;31,656;31,766;31,559;-0,15%
2017-08-29;31,652;31,677;31,766;31,582;-0,06%
2017-08-28;31,670;31,592;31,675;31,483;0,21%
2017-08-25;31,603;31,484;31,629;31,357;0,39%
2017-08-24;31,481;31,414;31,509;31,330;0,21%
2017-08-23;31,414;31,617;31,706;31,341;-0,62%
2017-08-22;31,611;31,649;31,910;31,466;-0,11%
2017-08-21;31,645;31,488;31,723;31,361;0,57%
2017-08-18;31,465;31,751;31,761;31,404;-0,90%
2017-08-17;31,751;31,534;31,824;31,524;0,72%
2017-08-16;31,524;31,693;31,782;31,454;-0,54%
2017-08-15;31,695;31,892;32,060;31,657;-0,61%
2017-08-14;31,890;31,764;32,059;31,734;-0,15%
2017-08-11;31,938;31,755;32,210;31,547;0,57%
2017-08-10;31,757;31,557;31,787;31,466;0,63%
2017-08-09;31,559;31,270;31,587;31,263;0,93%
